quantile,x
0.4863,-2.9321045881799805253051038546246006620764392559603067106768087366393920264243581161054480110431511985201069662758398257636933396716817342551761717e-1
0.4862,-2.9335362570748187891694766016998391097470979802682303247579491040917575485195917532944250730195533720794323203037102000903887798577328837607089983e-1
0.4861,-2.9349678044902649902520930238022052135205044172595543192173846494122676782667840865789188804388739817767028938521205644732061582568738530578616504e-1
0.486,-2.9363992305492821636824697658320433656984978969760650916907614480086415991266604725587269300646604214937541890142508523936428070948808223261157313e-1
0.4859,-2.9378305353747927871912415697777988734688752326694531299770983049805277919078261083354496392312441770503485129729368195255969343116384518333235100e-1
0.4858,-2.9392617190896788463146343830797903960394088865291525660443321238234694559832168445208090484432476812292080100591779297062661696938875486578505476e-1
0.4857,-2.9406927818167818995597960059390027888204702546306245603159483224994856144622530689529288892487319204167408446088016700533618822074845727967628495e-1
0.4856,-2.9421237236789031435310693474827745820827182853912020250927671541630245747848018362476791405160914019778921345755874296787663270120340051404983559e-1
0.4855,-2.9435545447988034780172932862059140113418408676192072878771012749454106596827691386803235951770396801940613631599585144225990909824225933307526053e-1
0.4854,-2.9449852452992035710402160558163576881518334750765353597704455769345775357212649434410018223597427894220364147468445946948434239863658466080641669e-1
0.4853,-2.9464158253027839238641060035287526220347371869356449416590963842433282882500464142837013342455666153251745094018977859535059710164833155877160107e-1
0.4852,-2.9478462849321849359666444939670621211965687376833298221388055823884717496254198744484813087312216260330632024980486671794130631048856015834870836e-1
0.4851,-2.9492766243100069699711856581582366298860444713243142633233775764097986368031465639751835022160855373759029172895324103085064919382736980480544091e-1
0.485,-2.9507068435588104165404676136229200952156347367343979041905697698763496218257701040652754824311333845944543235274972020533391169583822605926453055e-1
0.4849,-2.9521369428011157592318597082958500594301490808543810424035211128229204814472013186870278501376628311113508889326647713707362518481583676424554294e-1
0.4848,-2.9535669221594036393142302679378251793173636627518667747997663705638725483208475356591204662588460064419144599210831497552562461523086427178502355e-1
0.4847,-2.9549967817561149205465192538326278868661848569851718868047768891943798393389058527263399047115969748003372875204718223701184802768174652952553987e-1
0.4846,-2.9564265217136507539181001648958737972927265367410970136536797456707596206553645405290941315750550135637994078817487625554579232177200085751838227e-1
0.4845,-2.9578561421543726423510154458581853827512372742672559810306160289860306460380907645383193875583394677032924197195255436850834522121076896726460067e-1
0.4844,-2.9592856432006025053641695909221282696139395661405787721085896241536317924271723853698223964454931350095214412535107704738406027281582599487910246e-1
0.4843,-2.9607150249746227436995640602307779568813451231710366340406150439148183788658014643590413727363775975675482329376237083635286802192543702512557902e-1
0.4842,-2.9621442875986763039106580546253772303072332363994118194738028581408917455685237259455764539535053376519269770155008115696878727763223923624221471e-1
0.4841,-2.9635734311949667429129391225100752618681360019500566890816044307453014745635666951589900500070366084973030028970045694945965814788716365947596134e-1
0.484,-2.9650024558856582924967875011829843003493829709480138176315268047432945791224195903298690870663481332469483300804353827100542639744245006202881393e-1
0.4839,-2.9664313617928759238027180237345257004842790513997473736149882824853016971306973166681701845916953381913870598658383519197238362947058404261844257e-1
0.4838,-2.9678601490387054117590833515560412900086551147608493103479318007252868076066044547950625596403853917776879181898466963374409958672583119086092310e-1
0.4837,-2.9692888177451933994823222216436969801967588719532023481037495068444681418234257560211508244964212211828249896667535101763327981374886688447852787e-1
0.4836,-2.9707173680343474626398363272245820881904422885011258901475063507621495579737623873567854355590346773644345354587688592473967301170671744602540661e-1
0.4835,-2.9721458000281361737755793797733898182066952260916780216828486392582669787206103136370044971070933390895044318759113973368779274949945178003697801e-1
0.4834,-2.9735741138484891665984418302289322591917949288322217872742031254345078120656191885804203689686461762251607041182457466453829991354916936525652907e-1
0.4833,-2.9750023096172972002335146571597783695465776015420924564732601101740694140769790779280005303965555497688420308932978035318037367223549584807439102e-1
0.4832,-2.9764303874564122234363155597672877602051933900555097745752249219935806713620974778839384210784148133683847683629574991364811323536717909668368518e-1
0.4831,-2.9778583474876474387700608239520294337934819441059598562080112936186224854494010470985569546385031406851712718219813307744266006082813263525803324e-1
0.483,-2.9792861898327773667460660602058065201569339346235579279999801108287861373966103479672975247546244400444281671796713756165953464512137793307243607e-1
0.4829,-2.9807139146135379099273589428260397487143064917250089691377568140006654339287463462997620065471468490942490212288309619033556027265868786987526633e-1
0.4828,-2.9821415219516264169955870108818789474940380949250457455160748532847146324799697842590754891002597563265824623700956427617267602819722418291877828e-1
0.4827,-2.9835690119687017467813035224918990381363480177873936444584102614611847774936438440557981943467540098351660444581387812578054300619762401874205235e-1
0.4826,-2.9849963847863843322577142853013813345516021693422927418231315297811555209509466328240686068427981644793305018199546702471382164754557076840256074e-1
0.4825,-2.9864236405262562444979683175727697264548133647941041210039958548438171672637528079121548490427929704587235173562320704506905058669162661641100223e-1
0.4824,-2.9878507793098612565960751260257125599878190835363207339307589576005123760149568605998664081739985672948323010357412079321737064625120616760374520e-1
0.4823,-2.9892778012587049075515313184829434836596348176559405030619675790144638444451019333850907272898330540521190699061325858538204714043137629892306558e-1
0.4822,-2.9907047064942545661177392014949077206977123008594205372748059435342860735853590723189703247950188500468005550252304762022901769126151272359495706e-1
0.4821,-2.9921314951379394946142999454292944137065356453413205753211579156140054482485194159588635604193480516015361684153633780253863232135030638925533616e-1
0.482,-2.9935581673111509127032638320212818616907327586382610195717648271823606483880440858656636331260468016979045345991416044157617689827776204756565349e-1
0.4819,-2.9949847231352420611294200320861323717898452649646783827938174821878660368030462292368186223343946148557585387700630097809719563907146989799357091e-1
0.4818,-2.9964111627315282654247082939975795576631861578189424495047989332316812287469748009698518121126096698122693686521840704388348235880883583777825694e-1
0.4817,-2.9978374862212869995768348566330264519751994293664036226804203130086178784425244986772837731012037011692877433663698777521652820971497923288846728e-1
0.4816,-2.9992636937257579496621748337797117189824930403236053051571170120677553890606374163102634149301374483616568373252235154211977787871777997775997235e-1
0.4815,-3.0006897853661430774430432504844982494854725617937824161730087145663500282596809145033469960480965973675891732911903147276700148945175190698022729e-1
0.4814,-3.0021157612636066839294168455135889256661369447020263339761053056068890978498839282726900875580464836960424962428459713967817977147417134675523566e-1
0.4813,-3.0035416215392754729051886879670745245521743578497909319983850892635091499521543311573272251577746363657430040153106036191396219174784510117182988e-1
0.4812,-3.0049673663142386144190375901665654877338238175292949858715844055696057503953831384209111854097141657707824470897902883945931777546172655492805041e-1
0.4811,-3.0063929957095478082399942332020502570381824728174518263904975443686651400175047484522922035510109210710600742518366534760622734602856241254890062e-1
0.481,-3.0078185098462173472777858559863564295517971631882671919215452384524533936108418644667675938511221568507504757264909906912498137681871605579341583e-1
0.4809,-3.0092439088452241809680412933219662210640705295531370830623650117911442288428692772758596110509168547092845777283386958999844353801148840516227482e-1
0.4808,-3.0106691928275079786224380833352544761239657034096517460605831633480861299428857040536580522531324804052771311217013182396762895134775382020678828e-1
0.4807,-3.0120943619139711927438732996772762870461884237054760226461020718735904673226729417892534350728920979825318613118866684016060814456370473362305333e-1
0.4806,-3.0135194162254791223067396991278334741902915154014381271896177162222425244634223896196758024791336167633205433026170276005863112397357477336171628e-1
0.4805,-3.0149443558828599760023887106704967548167533258774282030094594999630484392641495697959040581540205044037992031254439535623167874976848775638953276e-1
0.4804,-3.0163691810069049354498617277303561343773062831709101523802008126307676822581317293103289114432476975326127408168148477065585647113232706520364182e-1
0.4803,-3.0177938917183682183719711010833193653349636364078789514472475186032528245287848127037139654463227095319174276480452831758841414001481482978191908e-1
0.4802,-3.0192184881379671417368121659555814332852068236117897082553110965915370792279019815474528579509478591377502161330737270355401653702171637065359086e-1
0.4801,-3.0206429703863821848647875730342518717685912518133104045750031206492762319208373884183384806747897359255247642333180812618020671976788433947094558e-1
0.48,-3.0220673385842570525012251295048569230990222387984961034553137572429666239416340552291353267035684927511400228436602118033863442005419593046186346e-1
0.4799,-3.0234915928521987378546702928183365231404309818127148039227847254149759808739157635453207111648108302512848940257957652632344122265459219048215647e-1
0.4798,-3.0249157333107775856009343966690388857170319401340340661059073830616713909324776829531544381157232910639027864651584911090447512435435269622617571e-1
0.4797,-3.0263397600805273548529796256358859109457385018233786146393369629263466986757875171121020437089161054732217157718376350518620328774900851223275125e-1
0.4796,-3.0277636732819452820967216921011492753093189064807911537003923445005461860367828320180391950166726293969659282712230184419903496374244925388464403e-1
0.4795,-3.0291874730354921440928311064149491333249944405790729210002797679690476244319113440993634296283303617443049347227072586749651641719586743890195111e-1
0.4794,-3.0306111594615923207446138688184748434278318198399569944369877882212137311410731482485924739016468773925020589168109648452219743521161002255668164e-1
0.4793,-3.0320347326806338579320523493748407141897757886761002666482342626435008875975266877894239104542446938789039464649648018739581348125156029201199233e-1
